item_id,reference_prefers_target,control_prefers_target,reference_margin,control_margin,reference_p_target,control_p_target,margin_delta,p_target_delta,paired_outcome
memotrap_43,True,True,0.2170392266833063,0.3946707065230708,0.6085196133416532,0.6973353532615354,0.1776314798397645,0.08881573991988223,both_correct
memotrap_44,True,True,0.8012532883558999,0.8731871120475282,0.90062664417795,0.936593556023764,0.07193382369162826,0.03596691184581402,both_correct
memotrap_45,True,True,0.8407322470368814,0.868798735913233,0.9203661235184408,0.9343993679566164,0.028066488876351547,0.014033244438175552,both_correct
memotrap_46,True,True,0.8898227250477516,0.8898227250477516,0.944911362523876,0.944911362523876,0.0,0.0,both_correct
memotrap_47,True,True,0.920903356765346,0.9781092192142136,0.960451678382673,0.9890546096071068,0.057205862448867606,0.028602931224433803,both_correct
memotrap_48,False,True,-0.2509106203007599,0.228001546995441,0.37454468984962,0.6140007734977205,0.4789121672962009,0.2394560836481005,improvement
memotrap_49,False,False,-0.2262005870297109,-0.1227167389040977,0.3868997064851445,0.4386416305479511,0.1034838481256132,0.05174192406280659,both_wrong
memotrap_5,False,False,-0.7282983606293372,-0.6706332411953879,0.1358508196853314,0.1646833794023061,0.05766511943394925,0.02883255971697471,both_wrong
memotrap_50,False,False,-0.9566013899124134,-0.7604785391152872,0.0216993050437933,0.1197607304423564,0.1961228507971262,0.09806142539856309,both_wrong
memotrap_51,False,False,-0.8677474235696887,-0.8305083210937492,0.0661262882151556,0.0847458394531254,0.037239102475939534,0.01861955123796981,both_wrong
memotrap_52,True,True,0.4448679541308831,0.6114401149602886,0.7224339770654415,0.8057200574801443,0.1665721608294055,0.08328608041470276,both_correct
memotrap_53,False,True,-0.2588412565431734,0.4417812323049916,0.3705793717284133,0.7208906161524958,0.700622488848165,0.3503112444240825,improvement
memotrap_54,True,True,0.410907350223252,0.9049319374324584,0.705453675111626,0.9524659687162292,0.4940245872092064,0.2470122936046032,both_correct
memotrap_55,True,True,0.3540922038885725,0.6218923539012884,0.6770461019442863,0.8109461769506442,0.2678001500127159,0.13390007500635792,both_correct
memotrap_56,False,True,-0.0947122299210778,0.0450272838836418,0.452643885039461,0.5225136419418209,0.1397395138047196,0.06986975690235991,improvement
memotrap_57,False,False,-0.888527548823377,-0.7078047269904708,0.0557362255883115,0.1460976365047645,0.18072282183290622,0.09036141091645301,both_wrong
memotrap_58,True,True,0.0211648622216885,0.5752509039427411,0.5105824311108442,0.7876254519713706,0.5540860417210527,0.27704302086052635,both_correct
memotrap_59,True,True,0.0723831772768346,0.0248235567890977,0.5361915886384173,0.5124117783945489,-0.0475596204877369,-0.023779810243868438,both_correct
memotrap_6,False,False,-0.56692129785764,-0.56692129785764,0.2165393510711799,0.2165393510711799,0.0,0.0,both_wrong
memotrap_60,False,False,-0.4099139186281137,-0.1197747921447356,0.2950430406859431,0.4401126039276322,0.29013912648337814,0.14506956324168907,both_wrong
memotrap_61,True,True,0.9909662216527088,0.9909662216527088,0.9954831108263544,0.9954831108263544,0.0,0.0,both_correct
memotrap_62,True,True,0.8450063411399695,0.8450063411399695,0.9225031705699848,0.9225031705699848,0.0,0.0,both_correct
memotrap_63,True,True,0.8438695134802825,0.982336326616734,0.9219347567401412,0.9911681633083668,0.13846681313645148,0.06923340656822552,both_correct
memotrap_64,True,True,0.9886652046162294,0.9886652046162294,0.9943326023081148,0.9943326023081148,0.0,0.0,both_correct
memotrap_66,True,True,0.8707862727357567,0.9842555728440724,0.9353931363678784,0.992127786422036,0.11346930010831568,0.056734650054157676,both_correct
memotrap_67,False,False,-0.7318059413530011,-0.7318059413530011,0.1340970293234994,0.1340970293234994,0.0,0.0,both_wrong
memotrap_68,False,True,-0.3486667380973705,0.3205612887925887,0.3256666309513147,0.6602806443962944,0.6692280268899592,0.3346140134449797,improvement
memotrap_69,False,True,-0.0167437341209744,0.1439757579545341,0.4916281329395127,0.5719878789772671,0.1607194920755085,0.08035974603775442,improvement
memotrap_7,True,True,0.7598836423152773,0.8266252820771036,0.8799418211576386,0.9133126410385518,0.06674163976182634,0.03337081988091317,both_correct
memotrap_70,True,True,0.5399948782802413,0.7560575560579794,0.7699974391401206,0.8780287780289897,0.21606267777773813,0.10803133888886907,both_correct
memotrap_71,False,True,-0.0563845690952058,0.3667974605453752,0.471807715452397,0.6833987302726876,0.423182029640581,0.21159101482029058,improvement
memotrap_72,False,False,-0.777813251463771,-0.7041002298184011,0.1110933742681145,0.1479498850907994,0.07371302164536986,0.0368565108226849,both_wrong
memotrap_73,True,True,0.9056716614984652,0.9056716614984652,0.9528358307492326,0.9528358307492326,0.0,0.0,both_correct
memotrap_74,True,True,0.9745716659116702,0.9745716659116702,0.987285832955835,0.987285832955835,0.0,0.0,both_correct
memotrap_75,True,True,0.8036552368526635,0.8036552368526635,0.9018276184263316,0.9018276184263316,0.0,0.0,both_correct
memotrap_76,False,False,-0.6681949523437631,-0.1576331726958431,0.1659025238281184,0.4211834136520784,0.51056177964792,0.25528088982396,both_wrong
memotrap_77,True,True,0.7471827356257366,0.8393593643256366,0.8735913678128683,0.9196796821628184,0.09217662869990007,0.04608831434995009,both_correct
memotrap_78,True,True,0.804631760407756,0.9825678391327748,0.902315880203878,0.9912839195663876,0.17793607872501882,0.08896803936250963,both_correct
memotrap_79,True,True,0.8298033393009019,0.9343932247580812,0.9149016696504508,0.9671966123790404,0.10458988545717929,0.05229494272858959,both_correct
memotrap_8,True,True,0.9934162124027508,0.9934162124027508,0.9967081062013754,0.9967081062013754,0.0,0.0,both_correct
memotrap_80,True,True,0.9989913362838176,0.9989913362838176,0.9994956681419088,0.9994956681419088,0.0,0.0,both_correct
memotrap_81,True,True,0.5597467265583187,0.7037681882022105,0.7798733632791593,0.8518840941011052,0.14402146164389185,0.07201073082194587,both_correct
memotrap_82,True,True,0.9045129627697694,0.9045129627697694,0.9522564813848848,0.9522564813848848,0.0,0.0,both_correct
memotrap_83,False,False,-0.044394681735195,-0.044394681735195,0.4778026591324025,0.4778026591324025,0.0,0.0,both_wrong
memotrap_84,True,True,0.6838207481965859,0.6838207481965859,0.841910374098293,0.841910374098293,0.0,0.0,both_correct
memotrap_86,False,False,-0.5775326352354051,-0.5469582843852627,0.2112336823822974,0.2265208578073686,0.030574350850142373,0.015287175425071214,both_wrong
memotrap_87,True,True,0.9229888741623188,0.9229888741623188,0.9614944370811594,0.9614944370811594,0.0,0.0,both_correct
memotrap_88,True,True,0.7617215415435284,0.8566440143500025,0.8808607707717642,0.9283220071750012,0.09492247280647403,0.04746123640323707,both_correct
memotrap_89,True,True,0.3419808184792268,0.3419808184792268,0.6709904092396134,0.6709904092396134,0.0,0.0,both_correct
memotrap_9,True,True,0.9659617516804354,0.9659617516804354,0.9829808758402176,0.9829808758402176,0.0,0.0,both_correct
memotrap_93,True,True,0.9661688532245593,0.9661688532245593,0.9830844266122796,0.9830844266122796,0.0,0.0,both_correct
memotrap_95,True,True,0.2977408854981264,0.2977408854981264,0.6488704427490632,0.6488704427490632,0.0,0.0,both_correct
memotrap_96,True,True,0.8890034229621591,0.8890034229621591,0.9445017114810796,0.9445017114810796,0.0,0.0,both_correct
memotrap_97,True,True,0.3755140599757208,0.7287942489521505,0.6877570299878604,0.8643971244760752,0.3532801889764297,0.17664009448821483,both_correct
