item_id,task,category,baseline,pi,conflict_aware,target,distractor,p_target,p_distractor,margin,prefers_target
memotrap_25,memotrap,round_2,standard,1.0,False,others.,bathwater.,0.007787111029431101,0.9922128889705689,-0.9844257779411378,False
memotrap_25,memotrap,round_2,pccf_pid_lite,1.0,False,others.,bathwater.,0.007787111029431101,0.9922128889705689,-0.9844257779411378,False
memotrap_26,memotrap,round_2,standard,1.0,False,word.,choice.,0.17628372944050988,0.8237162705594901,-0.6474325411189803,False
memotrap_26,memotrap,round_2,pccf_pid_lite,0.4,False,word.,choice.,0.4942379723345306,0.5057620276654694,-0.01152405533093881,False
memotrap_27,memotrap,round_2,standard,1.0,False,settlement.,lawsuit.,0.9798252987270736,0.020174701272926487,0.959650597454147,True
memotrap_27,memotrap,round_2,pccf_pid_lite,1.0,False,settlement.,lawsuit.,0.9798252987270736,0.020174701272926487,0.959650597454147,True
memotrap_28,memotrap,round_2,standard,1.0,False,employer.,tools.,0.8154123797584917,0.18458762024150843,0.6308247595169832,True
memotrap_28,memotrap,round_2,pccf_pid_lite,0.4,False,employer.,tools.,0.9801721414433001,0.019827858556699905,0.9603442828866002,True
memotrap_29,memotrap,round_2,standard,1.0,False,ones.,customs.,0.937030844325155,0.06296915567484498,0.8740616886503101,True
memotrap_29,memotrap,round_2,pccf_pid_lite,0.4,False,ones.,customs.,0.9313178874375526,0.06868211256244726,0.8626357748751053,True
memotrap_30,memotrap,round_2,standard,1.0,False,die.,bite.,0.04814386145013785,0.9518561385498623,-0.9037122770997245,False
memotrap_30,memotrap,round_2,pccf_pid_lite,0.4,False,die.,bite.,0.1805843600121257,0.8194156399878743,-0.6388312799757485,False
memotrap_31,memotrap,round_2,standard,1.0,False,bark.,bite.,0.9392059162962573,0.06079408370374264,0.8784118325925147,True
memotrap_31,memotrap,round_2,pccf_pid_lite,0.4,False,bark.,bite.,0.9831571074609706,0.016842892539029392,0.9663142149219413,True
memotrap_32,memotrap,round_2,standard,1.0,False,bark.,bite.,0.8246038388126925,0.17539616118730755,0.649207677625385,True
memotrap_32,memotrap,round_2,pccf_pid_lite,0.4,False,bark.,bite.,0.9496369462530895,0.05036305374691062,0.8992738925061788,True
memotrap_33,memotrap,round_2,standard,1.0,False,me.,ever.,0.7303093292390637,0.26969067076093634,0.46061865847812733,True
memotrap_33,memotrap,round_2,pccf_pid_lite,1.4,False,me.,ever.,0.8403723811827454,0.15962761881725457,0.6807447623654908,True
memotrap_34,memotrap,round_2,standard,1.0,False,mine.,it.,0.974592981710756,0.025407018289243914,0.9491859634215121,True
memotrap_34,memotrap,round_2,pccf_pid_lite,1.0,False,mine.,it.,0.974592981710756,0.025407018289243914,0.9491859634215121,True
memotrap_37,memotrap,round_2,standard,1.0,False,good.,cheapest.,0.932114122774457,0.0678858772255429,0.8642282455489141,True
memotrap_37,memotrap,round_2,pccf_pid_lite,1.0,False,good.,cheapest.,0.932114122774457,0.0678858772255429,0.8642282455489141,True
memotrap_38,memotrap,round_2,standard,1.0,False,evil.,best.,0.9207016146533799,0.07929838534662019,0.8414032293067597,True
memotrap_38,memotrap,round_2,pccf_pid_lite,0.4,False,evil.,best.,0.9707517093980367,0.029248290601963305,0.9415034187960734,True
memotrap_39,memotrap,round_2,standard,1.0,False,trusted.,bankrupt.,0.5765133358906038,0.4234866641093962,0.1530266717812076,True
memotrap_39,memotrap,round_2,pccf_pid_lite,1.0,False,trusted.,bankrupt.,0.5765133358906038,0.4234866641093962,0.1530266717812076,True
memotrap_40,memotrap,round_2,standard,1.0,False,trusted.,choosers.,0.022603014668769583,0.9773969853312303,-0.9547939706624607,False
memotrap_40,memotrap,round_2,pccf_pid_lite,0.4,False,trusted.,choosers.,0.1402554602876805,0.8597445397123196,-0.7194890794246391,False
memotrap_41,memotrap,round_2,standard,1.0,False,death.,Devil.,0.8818267407953194,0.11817325920468061,0.7636534815906388,True
memotrap_41,memotrap,round_2,pccf_pid_lite,0.4,False,death.,Devil.,0.9458644632546911,0.05413553674530897,0.8917289265093821,True
memotrap_42,memotrap,round_2,standard,1.0,False,wrong.,right.,0.5001669749555505,0.4998330250444495,0.000333949911101028,True
memotrap_42,memotrap,round_2,pccf_pid_lite,1.4,False,wrong.,right.,0.5822882365802725,0.4177117634197275,0.16457647316054502,True
memotrap_43,memotrap,round_2,standard,1.0,False,start.,ending.,0.6085196133416532,0.39148038665834684,0.21703922668330633,True
memotrap_43,memotrap,round_2,pccf_pid_lite,0.4,False,start.,ending.,0.6939155406674136,0.3060844593325864,0.3878310813348272,True
memotrap_44,memotrap,round_2,standard,1.0,False,finished.,done.,0.90062664417795,0.09937335582205005,0.8012532883558999,True
memotrap_44,memotrap,round_2,pccf_pid_lite,1.4,False,finished.,done.,0.936593556023764,0.06340644397623582,0.8731871120475282,True
memotrap_45,memotrap,round_2,standard,1.0,False,food.,sorrow.,0.9203661235184407,0.07963387648155933,0.8407322470368814,True
memotrap_45,memotrap,round_2,pccf_pid_lite,0.4,False,food.,sorrow.,0.927075468693676,0.07292453130632401,0.8541509373873519,True
memotrap_46,memotrap,round_2,standard,1.0,False,peace.,victory.,0.9449113625238759,0.05508863747612422,0.8898227250477516,True
memotrap_46,memotrap,round_2,pccf_pid_lite,1.0,False,peace.,victory.,0.9449113625238759,0.05508863747612422,0.8898227250477516,True
memotrap_47,memotrap,round_2,standard,1.0,False,better.,good.,0.960451678382673,0.03954832161732699,0.920903356765346,True
memotrap_47,memotrap,round_2,pccf_pid_lite,0.4,False,better.,good.,0.9910726619168454,0.008927338083154759,0.9821453238336907,True
memotrap_48,memotrap,round_2,standard,1.0,False,early.,never.,0.37454468984962,0.6254553101503799,-0.2509106203007599,False
memotrap_48,memotrap,round_2,pccf_pid_lite,0.4,False,early.,never.,0.6809732383551689,0.31902676164483107,0.3619464767103378,True
memotrap_49,memotrap,round_2,standard,1.0,False,ill.,sorry.,0.38689970648514455,0.6131002935148555,-0.22620058702971096,False
memotrap_49,memotrap,round_2,pccf_pid_lite,1.4,False,ill.,sorry.,0.4386416305479511,0.5613583694520489,-0.12271673890409779,False
memotrap_50,memotrap,round_2,standard,1.0,False,not.,overdone.,0.021699305043793356,0.9783006949562068,-0.9566013899124134,False
memotrap_50,memotrap,round_2,pccf_pid_lite,0.4,False,not.,overdone.,0.11273683337576058,0.8872631666242395,-0.774526333248479,False
memotrap_51,memotrap,round_2,standard,1.0,False,beasts.,wolves.,0.06612628821515565,0.9338737117848444,-0.8677474235696887,False
memotrap_51,memotrap,round_2,pccf_pid_lite,1.4,False,beasts.,wolves.,0.08474583945312546,0.9152541605468746,-0.8305083210937492,False
memotrap_52,memotrap,round_2,standard,1.0,False,game.,bush.,0.7224339770654415,0.27756602293455845,0.4448679541308831,True
memotrap_52,memotrap,round_2,pccf_pid_lite,1.4,False,game.,bush.,0.8057200574801443,0.19427994251985567,0.6114401149602886,True
memotrap_53,memotrap,round_2,standard,1.0,False,Guide.,together.,0.3705793717284133,0.6294206282715867,-0.2588412565431734,False
memotrap_53,memotrap,round_2,pccf_pid_lite,0.4,False,Guide.,together.,0.7617411889466591,0.23825881105334096,0.5234823778933182,True
memotrap_54,memotrap,round_2,standard,1.0,False,kill.,catch.,0.705453675111626,0.29454632488837407,0.410907350223252,True
memotrap_54,memotrap,round_2,pccf_pid_lite,0.4,False,kill.,catch.,0.9621918232206047,0.03780817677939539,0.9243836464412093,True
memotrap_55,memotrap,round_2,standard,1.0,False,clothes.,birds.,0.6770461019442863,0.3229538980557138,0.3540922038885725,True
memotrap_55,memotrap,round_2,pccf_pid_lite,0.4,False,clothes.,birds.,0.8313835228738704,0.16861647712612962,0.6627670457477408,True
memotrap_56,memotrap,round_2,standard,1.0,False,food.,nest.,0.45264388503946107,0.5473561149605389,-0.09471222992107786,False
memotrap_56,memotrap,round_2,pccf_pid_lite,1.4,False,food.,nest.,0.5225136419418209,0.47748635805817913,0.0450272838836418,True
memotrap_57,memotrap,round_2,standard,1.0,False,call.,worm.,0.05573622558831151,0.9442637744116885,-0.888527548823377,False
memotrap_57,memotrap,round_2,pccf_pid_lite,0.4,False,call.,worm.,0.1430002565131796,0.8569997434868203,-0.7139994869736407,False
memotrap_58,memotrap,round_2,standard,1.0,False,talk.,bite.,0.5105824311108442,0.48941756888915566,0.021164862221688563,True
memotrap_58,memotrap,round_2,pccf_pid_lite,0.4,False,talk.,bite.,0.8391599052380254,0.16084009476197467,0.6783198104760507,True
memotrap_59,memotrap,round_2,standard,1.0,False,swallow.,chew.,0.5361915886384173,0.46380841136158263,0.07238317727683469,True
memotrap_59,memotrap,round_2,pccf_pid_lite,0.4,False,swallow.,chew.,0.48591873345511893,0.5140812665448811,-0.028162533089762132,False
memotrap_60,memotrap,round_2,standard,1.0,False,it.,you.,0.2950430406859431,0.7049569593140569,-0.40991391862811377,False
memotrap_60,memotrap,round_2,pccf_pid_lite,0.4,False,it.,you.,0.4287235296126092,0.5712764703873907,-0.14255294077478153,False
memotrap_61,memotrap,round_2,standard,1.0,False,blood.,water.,0.9954831108263544,0.004516889173645596,0.9909662216527089,True
memotrap_61,memotrap,round_2,pccf_pid_lite,1.0,False,blood.,water.,0.9954831108263544,0.004516889173645596,0.9909662216527089,True
memotrap_62,memotrap,round_2,standard,1.0,False,up.,itself.,0.9225031705699848,0.07749682943001518,0.8450063411399695,True
memotrap_62,memotrap,round_2,pccf_pid_lite,1.0,False,up.,itself.,0.9225031705699848,0.07749682943001518,0.8450063411399695,True
memotrap_63,memotrap,round_2,standard,1.0,False,book.,friend.,0.9219347567401412,0.07806524325985881,0.8438695134802825,True
memotrap_63,memotrap,round_2,pccf_pid_lite,0.4,False,book.,friend.,0.994044504913051,0.005955495086949069,0.9880890098261019,True
memotrap_64,memotrap,round_2,standard,1.0,False,book.,evil.,0.9943326023081147,0.005667397691885345,0.9886652046162294,True
memotrap_64,memotrap,round_2,pccf_pid_lite,1.0,False,book.,evil.,0.9943326023081147,0.005667397691885345,0.9886652046162294,True
memotrap_66,memotrap,round_2,standard,1.0,False,themselves.,me.,0.9353931363678784,0.06460686363212159,0.8707862727357567,True
memotrap_66,memotrap,round_2,pccf_pid_lite,0.4,False,themselves.,me.,0.994343458964558,0.005656541035442044,0.988686917929116,True
memotrap_67,memotrap,round_2,standard,1.0,False,like.,read.,0.1340970293234994,0.8659029706765006,-0.7318059413530011,False
memotrap_67,memotrap,round_2,pccf_pid_lite,1.0,False,like.,read.,0.1340970293234994,0.8659029706765006,-0.7318059413530011,False
memotrap_68,memotrap,round_2,standard,1.0,False,title.,cover.,0.3256666309513147,0.6743333690486852,-0.34866673809737053,False
memotrap_68,memotrap,round_2,pccf_pid_lite,0.4,False,title.,cover.,0.8247928175177691,0.17520718248223086,0.6495856350355382,True
memotrap_69,memotrap,round_2,standard,1.0,False,word.,book.,0.49162813293951274,0.5083718670604872,-0.016743734120974463,False
memotrap_69,memotrap,round_2,pccf_pid_lite,1.4,False,word.,book.,0.5719878789772671,0.42801212102273295,0.14397575795453416,True
memotrap_70,memotrap,round_2,standard,1.0,False,artist.,book.,0.7699974391401206,0.2300025608598793,0.5399948782802413,True
memotrap_70,memotrap,round_2,pccf_pid_lite,0.4,False,artist.,book.,0.8881576445861376,0.11184235541386232,0.7763152891722752,True
memotrap_71,memotrap,round_2,standard,1.0,False,this.,it.,0.471807715452397,0.5281922845476029,-0.056384569095205894,False
memotrap_71,memotrap,round_2,pccf_pid_lite,0.4,False,this.,it.,0.6596371587855864,0.3403628412144136,0.31927431757117275,True
memotrap_72,memotrap,round_2,standard,1.0,False,burned.,digested.,0.11109337426811455,0.8889066257318855,-0.777813251463771,False
memotrap_72,memotrap,round_2,pccf_pid_lite,1.4,False,burned.,digested.,0.1479498850907994,0.8520501149092006,-0.7041002298184011,False
memotrap_73,memotrap,round_2,standard,1.0,False,caution.,boats.,0.9528358307492326,0.0471641692507673,0.9056716614984653,True
memotrap_73,memotrap,round_2,pccf_pid_lite,1.0,False,caution.,boats.,0.9528358307492326,0.0471641692507673,0.9056716614984653,True
memotrap_74,memotrap,round_2,standard,1.0,False,room.,boat.,0.987285832955835,0.012714167044164821,0.9745716659116702,True
memotrap_74,memotrap,round_2,pccf_pid_lite,1.0,False,room.,boat.,0.987285832955835,0.012714167044164821,0.9745716659116702,True
memotrap_75,memotrap,round_2,standard,1.0,False,shoes.,boots.,0.9018276184263317,0.0981723815736682,0.8036552368526635,True
memotrap_75,memotrap,round_2,pccf_pid_lite,1.0,False,shoes.,boots.,0.9018276184263317,0.0981723815736682,0.8036552368526635,True
memotrap_76,memotrap,round_2,standard,1.0,False,talk.,listen.,0.16590252382811846,0.8340974761718816,-0.6681949523437631,False
memotrap_76,memotrap,round_2,pccf_pid_lite,0.4,False,talk.,listen.,0.4641995481633477,0.5358004518366524,-0.07160090367330468,False
memotrap_77,memotrap,round_2,standard,1.0,False,down.,lowest.,0.8735913678128683,0.12640863218713178,0.7471827356257366,True
memotrap_77,memotrap,round_2,pccf_pid_lite,1.4,False,down.,lowest.,0.9196796821628184,0.0803203178371817,0.8393593643256366,True
memotrap_78,memotrap,round_2,standard,1.0,False,arrow.,break.,0.902315880203878,0.09768411979612197,0.804631760407756,True
memotrap_78,memotrap,round_2,pccf_pid_lite,0.4,False,arrow.,break.,0.9939510402426845,0.006048959757315371,0.9879020804853692,True
memotrap_79,memotrap,round_2,standard,1.0,False,milk.,meal.,0.9149016696504509,0.08509833034954911,0.8298033393009019,True
memotrap_79,memotrap,round_2,pccf_pid_lite,0.4,False,milk.,meal.,0.9777134624951578,0.02228653750484212,0.9554269249903157,True
memotrap_80,memotrap,round_2,standard,1.0,False,honor.,fair.,0.9994956681419088,0.0005043318580911578,0.9989913362838176,True
memotrap_80,memotrap,round_2,pccf_pid_lite,1.0,False,honor.,fair.,0.9994956681419088,0.0005043318580911578,0.9989913362838176,True
memotrap_81,memotrap,round_2,standard,1.0,False,rich.,brave.,0.7798733632791593,0.22012663672084068,0.5597467265583187,True
memotrap_81,memotrap,round_2,pccf_pid_lite,0.4,False,rich.,brave.,0.8811486909140303,0.11885130908596979,0.7622973818280605,True
memotrap_82,memotrap,round_2,standard,1.0,False,more.,bread.,0.9522564813848847,0.04774351861511524,0.9045129627697694,True
memotrap_82,memotrap,round_2,pccf_pid_lite,1.0,False,more.,bread.,0.9522564813848847,0.04774351861511524,0.9045129627697694,True
memotrap_83,memotrap,round_2,standard,1.0,False,one.,it.,0.4778026591324025,0.5221973408675975,-0.04439468173519501,False
memotrap_83,memotrap,round_2,pccf_pid_lite,1.0,False,one.,it.,0.4778026591324025,0.5221973408675975,-0.04439468173519501,False
memotrap_84,memotrap,round_2,standard,1.0,False,week.,day.,0.841910374098293,0.1580896259017071,0.6838207481965859,True
memotrap_84,memotrap,round_2,pccf_pid_lite,1.0,False,week.,day.,0.841910374098293,0.1580896259017071,0.6838207481965859,True
memotrap_86,memotrap,round_2,standard,1.0,False,it.,cleane.,0.21123368238229745,0.7887663176177026,-0.5775326352354051,False
memotrap_86,memotrap,round_2,pccf_pid_lite,1.4,False,it.,cleane.,0.22652085780736866,0.7734791421926314,-0.5469582843852627,False
memotrap_87,memotrap,round_2,standard,1.0,False,shot.,gentleman.,0.9614944370811594,0.03850556291884053,0.9229888741623189,True
memotrap_87,memotrap,round_2,pccf_pid_lite,1.0,False,shot.,gentleman.,0.9614944370811594,0.03850556291884053,0.9229888741623189,True
memotrap_88,memotrap,round_2,standard,1.0,False,cow.,bull.,0.8808607707717642,0.11913922922823572,0.7617215415435284,True
memotrap_88,memotrap,round_2,pccf_pid_lite,0.4,False,cow.,bull.,0.9326213230279051,0.06737867697209489,0.8652426460558102,True
memotrap_89,memotrap,round_2,standard,1.0,False,threat.,coward.,0.6709904092396134,0.3290095907603866,0.3419808184792268,True
memotrap_89,memotrap,round_2,pccf_pid_lite,1.0,False,threat.,coward.,0.6709904092396134,0.3290095907603866,0.3419808184792268,True
memotrap_93,memotrap,round_2,standard,1.0,False,affairs.,business.,0.9830844266122796,0.01691557338772038,0.9661688532245591,True
memotrap_93,memotrap,round_2,pccf_pid_lite,1.0,False,affairs.,business.,0.9830844266122796,0.01691557338772038,0.9661688532245591,True
memotrap_95,memotrap,round_2,standard,1.0,False,well.,dearly.,0.6488704427490632,0.3511295572509368,0.29774088549812644,True
memotrap_95,memotrap,round_2,pccf_pid_lite,1.0,False,well.,dearly.,0.6488704427490632,0.3511295572509368,0.29774088549812644,True
memotrap_96,memotrap,round_2,standard,1.0,False,harder.,once.,0.9445017114810795,0.05549828851892049,0.8890034229621591,True
memotrap_96,memotrap,round_2,pccf_pid_lite,1.0,False,harder.,once.,0.9445017114810795,0.05549828851892049,0.8890034229621591,True
memotrap_97,memotrap,round_2,standard,1.0,False,all.,too.,0.6877570299878604,0.3122429700121396,0.3755140599757208,True
memotrap_97,memotrap,round_2,pccf_pid_lite,0.4,False,all.,too.,0.8854814740816672,0.11451852591833285,0.7709629481633343,True
